antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,conf_rule
other vegetables,cream cheese ,0.3766033863519754,0.08850692662904053,0.03950743971267317,0.10490463215258856,1.185270307625479,0.006175431428570681,1.0183195066275255,0.250740206295762
cream cheese ,other vegetables,0.08850692662904053,0.3766033863519754,0.03950743971267317,0.44637681159420295,1.185270307625479,0.006175431428570681,1.1260305325055944,0.17148851711193405
pastry,cream cheese ,0.1775269368907132,0.08850692662904053,0.018471010774756286,0.10404624277456648,1.1755717516964062,0.0027586471966916243,1.017343881891458,0.18158660844250363
cream cheese ,pastry,0.08850692662904053,0.1775269368907132,0.018471010774756286,0.20869565217391306,1.1755717516964062,0.0027586471966916243,1.0393890357974505,0.16385214372830473
pip fruit,cream cheese ,0.17060030785017957,0.08850692662904053,0.015135967162647512,0.0887218045112782,1.002427808652065,3.6658232859941575e-05,1.0002357983361188,0.00292009835017079
cream cheese ,pip fruit,0.08850692662904053,0.17060030785017957,0.015135967162647512,0.1710144927536232,1.002427808652065,3.6658232859941575e-05,1.000499628642266,0.002657100468928276
pork,cream cheese ,0.13237557721908672,0.08850692662904053,0.012314007183170857,0.09302325581395349,1.0510279743849007,0.00059785168276426,1.0049795424346475,0.055958013010053244
cream cheese ,pork,0.08850692662904053,0.13237557721908672,0.012314007183170857,0.1391304347826087,1.0510279743849005,0.00059785168276426,1.0078465517152024,0.05326484660849987
rolls/buns,cream cheese ,0.3496664956387891,0.08850692662904053,0.03309389430477168,0.0946441672780631,1.0693419247822897,0.002145987430635654,1.006778816049123,0.09971102243016408
cream cheese ,rolls/buns,0.08850692662904053,0.3496664956387891,0.03309389430477168,0.37391304347826093,1.06934192478229,0.002145987430635654,1.0387271250213785,0.07114197631873515
cream cheese ,root vegetables,0.08850692662904053,0.23063109286813752,0.02539763981528989,0.28695652173913044,1.2442230497654398,0.004985190600434213,1.0789929795141973,0.21534512021424496
root vegetables,cream cheese ,0.23063109286813752,0.08850692662904053,0.02539763981528989,0.11012235817575082,1.2442230497654398,0.004985190600434213,1.0242903412006157,0.25512544585568936
sausage,cream cheese ,0.2060030785017958,0.08850692662904053,0.02077988712160082,0.1008717310087173,1.1397043694840001,0.0025471877672859043,1.0137519915746265,0.15438281577215346
cream cheese ,sausage,0.08850692662904053,0.2060030785017958,0.02077988712160082,0.23478260869565218,1.1397043694840001,0.0025471877672859043,1.037609613321517,0.1344820756585463
shopping bags,cream cheese ,0.16829143150333503,0.08850692662904053,0.020010261672652643,0.11890243902439025,1.3434252386002123,0.005115304292290771,1.0344973289469712,0.30736012907512006
cream cheese ,shopping bags,0.08850692662904053,0.16829143150333503,0.020010261672652643,0.22608695652173916,1.3434252386002123,0.005115304292290771,1.0746796109788368,0.2804563857195438
soda,cream cheese ,0.3134940995382247,0.08850692662904053,0.030015392508978965,0.09574468085106384,1.0817761332099909,0.002268993242512181,1.0080041046690609,0.11011459890383674
cream cheese ,soda,0.08850692662904053,0.3134940995382247,0.030015392508978965,0.33913043478260874,1.0817761332099909,0.002268993242512181,1.03879182306716,0.08293460925039885
tropical fruit,cream cheese ,0.2337095946639302,0.08850692662904053,0.024628014366341714,0.10537870472008783,1.1906266405765287,0.003943096418918442,1.018859128639195,0.20893664211583546
cream cheese ,tropical fruit,0.08850692662904053,0.2337095946639302,0.024628014366341714,0.2782608695652174,1.1906266405765284,0.003943096418918442,1.061727670043952,0.17565261750633282
whipped/sour cream,cream cheese ,0.15469471523858389,0.08850692662904053,0.014622883530015392,0.0945273631840796,1.068022207801572,0.0009313297184937314,1.0066489436679278,0.0753454196949127
cream cheese ,whipped/sour cream,0.08850692662904053,0.15469471523858389,0.014622883530015392,0.16521739130434784,1.068022207801572,0.0009313297184937314,1.012605289037113,0.06987423526449123
cream cheese ,white bread,0.08850692662904053,0.0887634684453566,0.010005130836326322,0.11304347826086958,1.2735360643377733,0.0021489490472939906,1.0273745208704312,0.2356405204702418
white bread,cream cheese ,0.0887634684453566,0.08850692662904053,0.010005130836326322,0.11271676300578035,1.2735360643377733,0.0021489490472939906,1.0272853530500063,0.23570686070686073
whole milk,cream cheese ,0.4581836839404823,0.08850692662904053,0.04771677783478707,0.10414333706606942,1.176668776474025,0.007164348137643307,1.0174541431503334,0.2771108260019551
cream cheese ,whole milk,0.08850692662904053,0.4581836839404823,0.04771677783478707,0.5391304347826087,1.176668776474025,0.007164348137643307,1.1756391763555574,0.16472222474419623
yogurt,cream cheese ,0.28296562339661363,0.08850692662904053,0.028989225243714726,0.10244786944696284,1.1575124495775686,0.00394480757520993,1.0155321817456244,0.18977947345924312
cream cheese ,yogurt,0.08850692662904053,0.28296562339661363,0.028989225243714726,0.327536231884058,1.1575124495775686,0.00394480757520993,1.066279568655898,0.1492917614181212
dessert,curd,0.08645459209851206,0.12083119548486403,0.011031298101590559,0.12759643916913946,1.0559892141853622,0.0005848863831710675,1.0077547181006832,0.058038309071791964
curd,dessert,0.12083119548486403,0.08645459209851206,0.011031298101590559,0.09129511677282379,1.0559892141853624,0.0005848863831710675,1.0053268390691608,0.06030767977958891
domestic eggs,curd,0.1331452026680349,0.12083119548486403,0.018214468958440224,0.13680154142581885,1.132170718636607,0.002126374946987062,1.0185013605878472,0.1346718964273954
curd,domestic eggs,0.12083119548486403,0.1331452026680349,0.018214468958440224,0.15074309978768577,1.1321707186366072,0.002126374946987062,1.0207215238583889,0.1327856253364952
frankfurter,curd,0.1375064135454079,0.12083119548486403,0.019753719856336584,0.14365671641791045,1.1889042050892038,0.003138655520808848,1.0266546388237754,0.1842208951072724
curd,frankfurter,0.12083119548486403,0.1375064135454079,0.019753719856336584,0.1634819532908705,1.1889042050892038,0.003138655520808848,1.0310519777160225,0.18072677249800115
curd,frozen vegetables,0.12083119548486403,0.10261672652642381,0.012827090815802977,0.1061571125265393,1.0345010615711254,0.0004277890728718297,1.0039608593968037,0.03793405310767447
frozen vegetables,curd,0.10261672652642381,0.12083119548486403,0.012827090815802977,0.125,1.0345010615711254,0.0004277890728718297,1.0047643480172983,0.037164093767867466
fruit/vegetable juice,curd,0.12493586454592098,0.12083119548486403,0.018984094407388404,0.15195071868583163,1.257545438295906,0.0038879445353697337,1.036695418399204,0.23404010871029352
curd,fruit/vegetable juice,0.12083119548486403,0.12493586454592098,0.018984094407388404,0.15711252653927815,1.2575454382959061,0.0038879445353697337,1.0381743269492978,0.23294742072098368
curd,hamburger meat,0.12083119548486403,0.08029758850692663,0.011031298101590559,0.09129511677282379,1.1369596331644316,0.0013288444877469375,1.012102420124387,0.1370172569404389
hamburger meat,curd,0.08029758850692663,0.12083119548486403,0.011031298101590559,0.13738019169329074,1.1369596331644318,0.0013288444877469375,1.019184577086065,0.13097856053971663
margarine,curd,0.11698306824012314,0.12083119548486403,0.018471010774756286,0.15789473684210528,1.3067381830372111,0.00433580678781478,1.0440129553617241,0.26583381754793745
curd,margarine,0.12083119548486403,0.11698306824012314,0.018471010774756286,0.15286624203821658,1.3067381830372111,0.00433580678781478,1.0423583329797041,0.26699737379632343
newspapers,curd,0.13981528989225245,0.12083119548486403,0.019497178040020522,0.13944954128440365,1.1540855879545764,0.002603129415276833,1.0216353911743052,0.15521449762192527
curd,newspapers,0.12083119548486403,0.13981528989225245,0.019497178040020522,0.1613588110403397,1.1540855879545764,0.002603129415276833,1.025688603698099,0.15186291523966017
onions,curd,0.07619291944586967,0.12083119548486403,0.0107747562852745,0.14141414141414144,1.1703446353127884,0.0015682747411481235,1.023973078199982,0.15755544094894283
curd,onions,0.12083119548486403,0.07619291944586967,0.0107747562852745,0.089171974522293,1.1703446353127884,0.0015682747411481235,1.014249731797192,0.16555504606277885
other vegetables,curd,0.3766033863519754,0.12083119548486403,0.05156490507952796,0.1369209809264305,1.1331592009580174,0.006059467682970651,1.018642308625272,0.18850193477059146
curd,other vegetables,0.12083119548486403,0.3766033863519754,0.05156490507952796,0.4267515923566879,1.1331592009580174,0.006059467682970651,1.0874807593637763,0.1336620080223336
pastry,curd,0.1775269368907132,0.12083119548486403,0.02719343252950231,0.1531791907514451,1.2677122835438068,0.005742640514231425,1.0381993391202629,0.256759142645276
curd,pastry,0.12083119548486403,0.1775269368907132,0.02719343252950231,0.2250530785562633,1.2677122835438068,0.005742640514231425,1.0613282540396551,0.24020128722519837
pip fruit,curd,0.17060030785017957,0.12083119548486403,0.022062596203181118,0.1293233082706767,1.0702807975352395,0.0014487570555580878,1.0097534628714429,0.07917263107920511
curd,pip fruit,0.12083119548486403,0.17060030785017957,0.022062596203181118,0.18259023354564757,1.0702807975352395,0.0014487570555580878,1.0146681948118583,0.07469072549724837
pork,curd,0.13237557721908672,0.12083119548486403,0.02077988712160082,0.1569767441860465,1.2991408680195526,0.004784787873219641,1.042876099148989,0.2653919442801761
curd,pork,0.12083119548486403,0.13237557721908672,0.02077988712160082,0.17197452229299362,1.2991408680195526,0.004784787873219641,1.0478233413584876,0.26190707778102007
rolls/buns,curd,0.3496664956387891,0.12083119548486403,0.05002565418163161,0.1430667644900954,1.1840217579243988,0.00777503349259373,1.02594784294018,0.23898649673797634
curd,rolls/buns,0.12083119548486403,0.3496664956387891,0.05002565418163161,0.4140127388535032,1.1840217579243988,0.00777503349259373,1.1098082628772838,0.176781665955871
curd,root vegetables,0.12083119548486403,0.23063109286813752,0.030015392508978965,0.24840764331210194,1.0770778572086466,0.0021479618417412118,1.0236518510144272,0.08139734985372576
root vegetables,curd,0.23063109286813752,0.12083119548486403,0.030015392508978965,0.13014460511679643,1.0770778572086466,0.0021479618417412118,1.0107068481574262,0.09301391061977934
salty snack,curd,0.06926629040533606,0.12083119548486403,0.011287839917906618,0.16296296296296298,1.3486828654556895,0.0029183112414280944,1.0503344124738352,0.27777638568708035
curd,salty snack,0.12083119548486403,0.06926629040533606,0.011287839917906618,0.09341825902335456,1.3486828654556893,0.0029183112414280944,1.0266406960634349,0.29406849351407277
sausage,curd,0.2060030785017958,0.12083119548486403,0.032067727039507436,0.1556662515566625,1.2882952198893216,0.007176128790573156,1.0412574484154191,0.2818403877221323
curd,sausage,0.12083119548486403,0.2060030785017958,0.032067727039507436,0.2653927813163482,1.2882952198893216,0.007176128790573156,1.0808455203053589,0.25453632915086066
shopping bags,curd,0.16829143150333503,0.12083119548486403,0.023601847101077475,0.1402439024390244,1.1606597276163846,0.003266992242670394,1.0225793187268248,0.16642974009602232
curd,shopping bags,0.12083119548486403,0.16829143150333503,0.023601847101077475,0.19532908704883228,1.1606597276163846,0.003266992242670394,1.0336008859153805,0.15744535085827382
soda,curd,0.3134940995382247,0.12083119548486403,0.043099025141098,0.1374795417348609,1.1377818549522034,0.005219158316443352,1.019301972597245,0.17639600683322687
curd,soda,0.12083119548486403,0.3134940995382247,0.043099025141098,0.356687898089172,1.1377818549522034,0.005219158316443352,1.0671428353712744,0.13774021426487162
tropical fruit,curd,0.2337095946639302,0.12083119548486403,0.03642893791688045,0.15587266739846323,1.290003519149065,0.008189528197354762,1.0415120688079178,0.2933722185809871
curd,tropical fruit,0.12083119548486403,0.2337095946639302,0.03642893791688045,0.30148619957537154,1.290003519149065,0.008189528197354762,1.0970297292197229,0.2557055199595589
whipped/sour cream,curd,0.15469471523858389,0.12083119548486403,0.021549512570549,0.13930348258706468,1.1528768049349856,0.0028575651930802977,1.0214620214308807,0.15687188380663358
curd,whipped/sour cream,0.12083119548486403,0.15469471523858389,0.021549512570549,0.178343949044586,1.1528768049349856,0.0028575651930802977,1.0287824008336615,0.1508295468756515
curd,white bread,0.12083119548486403,0.0887634684453566,0.012314007183170857,0.10191082802547771,1.1481167850962777,0.0015886111755354145,1.0146392585395674,0.14673913043478262
white bread,curd,0.0887634684453566,0.12083119548486403,0.012314007183170857,0.13872832369942195,1.1481167850962777,0.0015886111755354145,1.0207798871216007,0.14157516891891894
whole milk,curd,0.4581836839404823,0.12083119548486403,0.06362237044638276,0.13885778275475924,1.149188189337689,0.008259488164195188,1.020933345165171,0.23960242546432062
curd,whole milk,0.12083119548486403,0.4581836839404823,0.06362237044638276,0.5265392781316348,1.149188189337689,0.008259488164195188,1.1443743715875914,0.14766277285691426
yogurt,curd,0.28296562339661363,0.12083119548486403,0.04027706516162134,0.14233907524932005,1.177999395587791,0.006085990605488707,1.0250773693236734,0.21073345259391776
curd,yogurt,0.12083119548486403,0.28296562339661363,0.04027706516162134,0.3333333333333333,1.177999395587791,0.006085990605488707,1.0755515649050795,0.17187044061861692
dessert,domestic eggs,0.08645459209851206,0.1331452026680349,0.01026167265264238,0.11869436201780416,0.89146555519345,-0.0012493415338962963,0.9836029181847551,-0.11759786399707613
domestic eggs,dessert,0.1331452026680349,0.08645459209851206,0.01026167265264238,0.07707129094412331,0.89146555519345,-0.0012493415338962963,0.9898331246364765,-0.12315187845052983
dessert,frozen vegetables,0.08645459209851206,0.10261672652642381,0.011544381734222679,0.13353115727002968,1.3012611275964392,0.002672694499896145,1.0356786409609424,0.2534244438203999
frozen vegetables,dessert,0.10261672652642381,0.08645459209851206,0.011544381734222679,0.1125,1.3012611275964392,0.002672694499896145,1.0293469384805498,0.257988691950956
dessert,fruit/vegetable juice,0.08645459209851206,0.12493586454592098,0.012314007183170857,0.142433234421365,1.1400508167853813,0.0015127279753783043,1.0204035074326112,0.1344718243938969
fruit/vegetable juice,dessert,0.12493586454592098,0.08645459209851206,0.012314007183170857,0.09856262833675565,1.1400508167853813,0.0015127279753783043,1.0134319217494867,0.14038527313593283
dessert,margarine,0.08645459209851206,0.11698306824012314,0.011800923550538737,0.13649851632047477,1.1668228434587953,0.0016872001034064915,1.0226003642717474,0.1565022038264777
margarine,dessert,0.11698306824012314,0.08645459209851206,0.011800923550538737,0.10087719298245613,1.1668228434587953,0.0016872001034064915,1.016040746348972,0.16191294242477836
dessert,newspapers,0.08645459209851206,0.13981528989225245,0.014109799897383273,0.1632047477744807,1.1672882694035336,0.002022126040613371,1.0279512315826629,0.15687626049883827
newspapers,dessert,0.13981528989225245,0.08645459209851206,0.014109799897383273,0.10091743119266054,1.1672882694035336,0.002022126040613371,1.0160862189924713,0.16660792234904956
dessert,other vegetables,0.08645459209851206,0.3766033863519754,0.03591585428424833,0.4154302670623145,1.1030975347472083,0.0033567621342699555,1.0664195878141334,0.1023067356681509
other vegetables,dessert,0.3766033863519754,0.08645459209851206,0.03591585428424833,0.09536784741144413,1.1030975347472085,0.0033567621342699555,1.009852905722428,0.14992357436801865
dessert,pastry,0.08645459209851206,0.1775269368907132,0.018727552591072345,0.2166172106824926,1.220193478671035,0.003379533675687444,1.049899326772082,0.19753570837805295
pastry,dessert,0.1775269368907132,0.08645459209851206,0.018727552591072345,0.10549132947976879,1.220193478671035,0.003379533675687444,1.0212817807234729,0.21940881395328965
dessert,pip fruit,0.08645459209851206,0.17060030785017957,0.01590559261159569,0.18397626112759644,1.078405211842663,0.0011564125845278314,1.0163916227435983,0.07958529227926198
pip fruit,dessert,0.17060030785017957,0.08645459209851206,0.01590559261159569,0.09323308270676692,1.078405211842663,0.0011564125845278314,1.0074754498416079,0.08765951927202348
dessert,pork,0.08645459209851206,0.13237557721908672,0.011544381734222679,0.13353115727002968,1.0087295562763094,9.990520194145223e-05,1.001333666017698,0.009472994477206837
pork,dessert,0.13237557721908672,0.08645459209851206,0.011544381734222679,0.0872093023255814,1.0087295562763094,9.990520194145223e-05,1.0008268162997194,0.009974374137591231
dessert,rolls/buns,0.08645459209851206,0.3496664956387891,0.03540277065161621,0.4094955489614243,1.1711031913805077,0.005172496400648555,1.101318547586573,0.15993105665645133
rolls/buns,dessert,0.3496664956387891,0.08645459209851206,0.03540277065161621,0.10124724871606751,1.171103191380508,0.005172496400648555,1.0164590946691658,0.22466054940971333
dessert,root vegetables,0.08645459209851206,0.23063109286813752,0.025141097998973832,0.29080118694362017,1.2608932443895788,0.005201980939824949,1.0848423502235887,0.22649278751096047
root vegetables,dessert,0.23063109286813752,0.08645459209851206,0.025141097998973832,0.10901001112347052,1.2608932443895788,0.005201980939824949,1.025315008368836,0.2689365843036113
dessert,sausage,0.08645459209851206,0.2060030785017958,0.022062596203181118,0.2551928783382789,1.2387818676993911,0.004252684080270602,1.0660436754776685,0.21099704159401253
sausage,dessert,0.2060030785017958,0.08645459209851206,0.022062596203181118,0.10709838107098381,1.2387818676993914,0.004252684080270602,1.023119891973354,0.24276590149152782
dessert,shopping bags,0.08645459209851206,0.16829143150333503,0.01590559261159569,0.18397626112759644,1.0932004052978215,0.0013560255473001794,1.0192210457577313,0.09332282523031785
shopping bags,dessert,0.16829143150333503,0.08645459209851206,0.01590559261159569,0.09451219512195123,1.0932004052978217,0.0013560255473001794,1.008898632295246,0.10250542277765633
dessert,soda,0.08645459209851206,0.3134940995382247,0.029502308876346844,0.34124629080118696,1.0885254022447028,0.002399304375479288,1.042128326376659,0.08902238013259586
soda,dessert,0.3134940995382247,0.08645459209851206,0.029502308876346844,0.09410801963993454,1.0885254022447028,0.002399304375479288,1.0084484990565659,0.11846363813608889
dessert,tropical fruit,0.08645459209851206,0.2337095946639302,0.023088763468445357,0.26706231454005935,1.1427101010726142,0.0028834957922666826,1.0455055327864595,0.13670629348809651
tropical fruit,dessert,0.2337095946639302,0.08645459209851206,0.023088763468445357,0.09879253567508234,1.1427101010726142,0.0028834957922666826,1.0136904587067668,0.16297660231373007
dessert,whipped/sour cream,0.08645459209851206,0.15469471523858389,0.01539250897896357,0.17804154302670624,1.1509219481228872,0.0020184404732163236,1.028403902399268,0.14354114012917718
whipped/sour cream,dessert,0.15469471523858389,0.08645459209851206,0.01539250897896357,0.09950248756218906,1.1509219481228872,0.0020184404732163236,1.0144896518685032,0.1551289833080425
whole milk,dessert,0.4581836839404823,0.08645459209851206,0.04079014879425346,0.08902575587905934,1.0297400487138673,0.001178065292985489,1.0028224330129425,0.05330426910615556
dessert,whole milk,0.08645459209851206,0.4581836839404823,0.04079014879425346,0.4718100890207715,1.0297400487138675,0.001178065292985489,1.0257983062475138,0.031614326411738426
dessert,yogurt,0.08645459209851206,0.28296562339661363,0.02719343252950231,0.31454005934718104,1.1115839993973815,0.0027297549808468977,1.0460631381616503,0.10988274440611875
yogurt,dessert,0.28296562339661363,0.08645459209851206,0.02719343252950231,0.09610154125113328,1.1115839993973813,0.0027297549808468977,1.0106726027235118,0.1399972997603538
detergent,other vegetables,0.03258081067213956,0.3766033863519754,0.014109799897383273,0.43307086614173224,1.149938853011221,0.001839756268162936,1.09960236018471,0.1347797786938598
other vegetables,detergent,0.3766033863519754,0.03258081067213956,0.014109799897383273,0.03746594005449591,1.149938853011221,0.001839756268162936,1.0050752794998579,0.20915824915824907
detergent,rolls/buns,0.03258081067213956,0.3496664956387891,0.012827090815802977,0.39370078740157477,1.1259322592012755,0.0014346729230050748,1.0726279877126463,0.11561389551843013
rolls/buns,detergent,0.3496664956387891,0.03258081067213956,0.012827090815802977,0.036683785766691124,1.1259322592012755,0.0014346729230050748,1.0042592193860425,0.17198422090729784
detergent,soda,0.03258081067213956,0.3134940995382247,0.0107747562852745,0.3307086614173228,1.0549119166978105,0.0005608643813867272,1.0257205806899465,0.05380661943907775
soda,detergent,0.3134940995382247,0.03258081067213956,0.0107747562852745,0.034369885433715226,1.0549119166978105,0.0005608643813867272,1.0018527536937674,0.07582390205708603
detergent,tropical fruit,0.03258081067213956,0.2337095946639302,0.0107747562852745,0.3307086614173228,1.4150410122993682,0.0031603082292665117,1.1449280173844807,0.30318470533267666
tropical fruit,detergent,0.2337095946639302,0.03258081067213956,0.0107747562852745,0.046103183315038425,1.4150410122993682,0.0031603082292665117,1.014175928052567,0.38276180910931495
whole milk,detergent,0.4581836839404823,0.03258081067213956,0.017444843509492047,0.03807390817469205,1.1685991658657449,0.0025168476499637625,1.005710519289615,0.2662795231729055
detergent,whole milk,0.03258081067213956,0.4581836839404823,0.017444843509492047,0.5354330708661417,1.1685991658657449,0.0025168476499637625,1.166282578636589,0.14913347996318652
yogurt,detergent,0.28296562339661363,0.03258081067213956,0.011031298101590559,0.038984587488667274,1.1965505671718506,0.0018120486989815464,1.006663552668519,0.22908848858010566
detergent,yogurt,0.03258081067213956,0.28296562339661363,0.011031298101590559,0.3385826771653543,1.1965505671718504,0.0018120486989815464,1.0840876884360722,0.16979642683144935
whole milk,dish cleaner,0.4581836839404823,0.018727552591072345,0.010005130836326322,0.021836506159014557,1.166009602847106,0.0014244717989596693,1.0031783577975641,0.2627719502719502
dish cleaner,whole milk,0.018727552591072345,0.4581836839404823,0.010005130836326322,0.5342465753424658,1.166009602847106,0.0014244717989596693,1.1633115021277882,0.14509133567957094
dishes,other vegetables,0.034120061570035914,0.3766033863519754,0.013083632632119035,0.3834586466165414,1.0182028641085001,0.00023390190230561207,1.0111188977461865,0.018508970653334383
other vegetables,dishes,0.3766033863519754,0.034120061570035914,0.013083632632119035,0.03474114441416894,1.0182028641085001,0.00023390190230561207,1.0006434365668224,0.028677479222141537
dishes,rolls/buns,0.034120061570035914,0.3496664956387891,0.011800923550538737,0.3458646616541353,0.9891272568802785,-0.00012971880963544118,0.9941880009200119,-0.01125250483840573
rolls/buns,dishes,0.3496664956387891,0.034120061570035914,0.011800923550538737,0.03374908290535583,0.9891272568802785,-0.00012971880963544118,0.9996160638420964,-0.01662154982670062
whole milk,dishes,0.4581836839404823,0.034120061570035914,0.019497178040020522,0.0425531914893617,1.2471604543273076,0.00386392253358539,1.008807935693518,0.36576704545454536
dishes,whole milk,0.034120061570035914,0.4581836839404823,0.019497178040020522,0.5714285714285714,1.2471604543273076,0.00386392253358539,1.2642380708055414,0.20517928286852583
whole milk,dog food,0.4581836839404823,0.01718830169317599,0.010005130836326322,0.021836506159014557,1.2704283732513244,0.0021297314458665183,1.004751970907835,0.39287101787101797
dog food,whole milk,0.01718830169317599,0.4581836839404823,0.010005130836326322,0.582089552238806,1.2704283732513246,0.0021297314458665183,1.2964890419995603,0.216586684871728
frankfurter,domestic eggs,0.1375064135454079,0.1331452026680349,0.022319138019497177,0.1623134328358209,1.219070830817013,0.004010818719839222,1.0348199807793614,0.20835299185624306
domestic eggs,frankfurter,0.1331452026680349,0.1375064135454079,0.022319138019497177,0.16763005780346818,1.2190708308170128,0.004010818719839222,1.0361902115044752,0.20730475247726818
frozen meals,domestic eggs,0.06285274499743458,0.1331452026680349,0.01026167265264238,0.16326530612244897,1.2262199677558883,0.0018931311817166376,1.0359971968113728,0.19685874623597047
domestic eggs,frozen meals,0.1331452026680349,0.06285274499743458,0.01026167265264238,0.07707129094412331,1.2262199677558885,0.0018931311817166376,1.0154058984265792,0.2128218407812963
domestic eggs,frozen vegetables,0.1331452026680349,0.10261672652642381,0.01539250897896357,0.11560693641618497,1.1265895953757226,0.00172958412847256,1.0146882765420173,0.1296241491565551
frozen vegetables,domestic eggs,0.10261672652642381,0.1331452026680349,0.01539250897896357,0.15,1.1265895953757226,0.00172958412847256,1.0198291733317237,0.12521440823327606
domestic eggs,fruit/vegetable juice,0.1331452026680349,0.12493586454592098,0.022575679835813236,0.16955684007707128,1.3571510526086732,0.0059410688303404326,1.0537315227393667,0.30358295891737735
fruit/vegetable juice,domestic eggs,0.12493586454592098,0.1331452026680349,0.022575679835813236,0.18069815195071867,1.3571510526086732,0.0059410688303404326,1.058040817796158,0.3007349217771381
domestic eggs,ham,0.1331452026680349,0.0633658286300667,0.011031298101590559,0.08285163776493255,1.3075128907194618,0.002594442006412359,1.0212460818088138,0.2713132411543251
ham,domestic eggs,0.0633658286300667,0.1331452026680349,0.011031298101590559,0.1740890688259109,1.3075128907194618,0.002594442006412359,1.0495741908872323,0.2511003675323102
domestic eggs,long life bakery product,0.1331452026680349,0.06541816316059518,0.01026167265264238,0.07707129094412331,1.1781329101968339,0.0015515580604543618,1.012626249101568,0.1744229061852619
long life bakery product,domestic eggs,0.06541816316059518,0.1331452026680349,0.01026167265264238,0.1568627450980392,1.1781329101968339,0.0015515580604543618,1.0281301084634935,0.16178287125995058
margarine,domestic eggs,0.11698306824012314,0.1331452026680349,0.01590559261159569,0.13596491228070176,1.0211777034107428,0.0003298582820359386,1.0032634202623758,0.023485970272347254
domestic eggs,margarine,0.1331452026680349,0.11698306824012314,0.01590559261159569,0.11946050096339113,1.0211777034107425,0.0003298582820359386,1.0028135395697506,0.023923856074998296
domestic eggs,meat,0.1331452026680349,0.06362237044638276,0.013083632632119035,0.09826589595375722,1.5445179936602647,0.00461261922481461,1.0384187814921524,0.40669881447695977
meat,domestic eggs,0.06362237044638276,0.1331452026680349,0.013083632632119035,0.20564516129032256,1.5445179936602647,0.00461261922481461,1.091268983443286,0.3765028203062047
domestic eggs,napkins,0.1331452026680349,0.08132375577219086,0.011544381734222679,0.08670520231213873,1.0661731186521033,0.0007165137902085533,1.0058923433633606,0.07159909243365889
napkins,domestic eggs,0.08132375577219086,0.1331452026680349,0.011544381734222679,0.14195583596214512,1.0661731186521033,0.0007165137902085533,1.0102682748317389,0.06756027180489624
newspapers,domestic eggs,0.13981528989225245,0.1331452026680349,0.024114930733709596,0.1724770642201835,1.2954057732760602,0.005499195624915593,1.0475296331395145,0.26510714444352784
domestic eggs,newspapers,0.1331452026680349,0.13981528989225245,0.024114930733709596,0.1811175337186898,1.2954057732760602,0.005499195624915593,1.0504373283433435,0.2630672551995113
domestic eggs,oil,0.1331452026680349,0.05566957414058492,0.011031298101590559,0.08285163776493255,1.4882750415101709,0.0036191613701991856,1.029637586178648,0.3784730586316303
oil,domestic eggs,0.05566957414058492,0.1331452026680349,0.011031298101590559,0.19815668202764974,1.4882750415101709,0.0036191613701991856,1.0810775346036576,0.3474220225798095
domestic eggs,onions,0.1331452026680349,0.07619291944586967,0.011287839917906618,0.08477842003853564,1.1126810818525654,0.0011431182164170425,1.0093807890686182,0.11682450429121026
onions,domestic eggs,0.07619291944586967,0.1331452026680349,0.011287839917906618,0.14814814814814814,1.1126810818525654,0.0011431182164170425,1.0176121533896982,0.10962232713135227
domestic eggs,other vegetables,0.1331452026680349,0.3766033863519754,0.05438686505900462,0.40847784200385356,1.0846366676641834,0.00424393085770261,1.0538854804017093,0.09001770089397886
other vegetables,domestic eggs,0.3766033863519754,0.1331452026680349,0.05438686505900462,0.1444141689373297,1.0846366676641832,0.00424393085770261,1.0131710529325835,0.12517276186039283
pastry,domestic eggs,0.1775269368907132,0.1331452026680349,0.028476141611082608,0.16040462427745664,1.2047345384075645,0.004839281619733158,1.0324673317619963,0.20662271753974804
domestic eggs,pastry,0.1331452026680349,0.1775269368907132,0.028476141611082608,0.2138728323699422,1.2047345384075645,0.004839281619733158,1.0462341170434308,0.19604392791726313
domestic eggs,pip fruit,0.1331452026680349,0.17060030785017957,0.022319138019497177,0.16763005780346818,0.9825894215307053,-0.000395474544444125,0.9964315745966592,-0.020031201872112298
pip fruit,domestic eggs,0.17060030785017957,0.1331452026680349,0.022319138019497177,0.13082706766917293,0.9825894215307053,-0.000395474544444125,0.9973329415670533,-0.020916875522138646
domestic eggs,pork,0.1331452026680349,0.13237557721908672,0.019753719856336584,0.1483622350674374,1.1207674269241685,0.0021285467992031813,1.0187716638536064,0.12430481622550286
pork,domestic eggs,0.13237557721908672,0.1331452026680349,0.019753719856336584,0.1492248062015504,1.1207674269241685,0.0021285467992031813,1.018899944016615,0.12419455175220998
domestic eggs,rolls/buns,0.1331452026680349,0.3496664956387891,0.052591072344792204,0.394990366088632,1.1296202839423972,0.00603465591674409,1.0749142954250588,0.13237139000570244
rolls/buns,domestic eggs,0.3496664956387891,0.1331452026680349,0.052591072344792204,0.15040352164343362,1.1296202839423974,0.00603465591674409,1.0203135481549814,0.1764429691634196
domestic eggs,root vegetables,0.1331452026680349,0.23063109286813752,0.03463314520266803,0.26011560693641617,1.1278427539912683,0.003925721601189484,1.0398501635454078,0.13076189536680785
